   26.6247 4.4439783e+12
   25.0000 4.5430200e+12
   23.9795 4.2596345e+12
   17.0000 8.7150000e+11
   13.0000 5.6467840e+11
   11.8945 5.3690417e+11
   11.6626 5.3109364e+11
   11.2943 5.2186544e+11
   10.2444 4.9552833e+11
   10.2402 4.9542293e+11
    8.5118 4.8951078e+11
    2.0000 6.7775760e+11
    0.0000 7.0290500e+11
