#phi0 0.0                 # Solar azimuth angle
## Output azimuth angles
#phi  0.0 10.0 20.0 30.0 40.0 50.0 60.0 70.0 80.0 90.0 100.0 110.0 120.0 130.0 140.0 150.0 160.0 170.0 180.0 190.0 200.0 210.0 220.0 230.0 240.0 250.0 260.0 270.0 280.0 290.0 300.0 310.0 320.0 330.0 340.0 350.0 360.0 
#
## Output cosine of polar angle       
#umu -0.999999 -0.999848 -0.999391 -0.998630 -0.997564 -0.996195 -0.994522 -0.992546 -0.990268 -0.987688 -0.984808 -0.981627 -0.978148 -0.974370 -0.970296 -0.965926 -0.961262 -0.956305 -0.951057 -0.945519 -0.939693 -0.933580 -0.927184 -0.920505 -0.913545 -0.906308 -0.898794 -0.891007 -0.882948 -0.874620 -0.866025 -0.857167 -0.848048 -0.838671 -0.829038 -0.819152 -0.809017 -0.798636 -0.788011 -0.777146 -0.766044 -0.754710 -0.743145 -0.731354 -0.719340 -0.707107 -0.694658 -0.681998 -0.669131 -0.656059 -0.642788 -0.629320 -0.615661 -0.601815 -0.587785 -0.573576 -0.559193 -0.544639 -0.529919 -0.515038 -0.500000 -0.484810 -0.469472 -0.453990 -0.438371 -0.422618 -0.406737 -0.390731 -0.374607 -0.358368 -0.342020 -0.325568 -0.309017 -0.292372 -0.275637 -0.258819 -0.241922 -0.224951 -0.207912 -0.190809 -0.173648 -0.156434 -0.139173 -0.121869 -0.104528 -0.087156 -0.069756 -0.052336 -0.034899 -0.017452 0.000001 0.017452 0.034899 0.052336 0.069756 0.087156 0.104528 0.121869 0.139173 0.156434 0.173648 0.190809 0.207912 0.224951 0.241922 0.258819 0.275637 0.292372 0.309017 0.325568 0.342020 0.358368 0.374607 0.390731 0.406737 0.422618 0.438371 0.453990 0.469472 0.484810 0.500000 0.515038 0.529919 0.544639 0.559193 0.573576 0.587785 0.601815 0.615661 0.629320 0.642788 0.656059 0.669131 0.681998 0.694658 0.707107 0.719340 0.731354 0.743145 0.754710 0.766044 0.777146 0.788011 0.798636 0.809017 0.819152 0.829038 0.838671 0.848048 0.857167 0.866025 0.874620 0.882948 0.891007 0.898794 0.906308 0.913545 0.920505 0.927184 0.933580 0.939693 0.945519 0.951057 0.956305 0.961262 0.965926 0.970296 0.974370 0.978148 0.981627 0.984808 0.987688 0.990268 0.992546 0.994522 0.996195 0.997564 0.998630 0.999391 0.999848 0.999999

# The output start here.
  300.000  1.920202e+00  2.146308e+00  8.133188e-01  1.801841e-01  3.323681e-01  1.294437e-01
                               0.000         10.000         20.000         30.000         40.000         50.000         60.000         70.000         80.000         90.000        100.000        110.000        120.000        130.000        140.000        150.000        160.000        170.000        180.000        190.000        200.000        210.000        220.000        230.000        240.000        250.000        260.000        270.000        280.000        290.000        300.000        310.000        320.000        330.000        340.000        350.000        360.000 
-0.9848  6.897736e-01   7.219786e-01   7.214502e-01   7.198855e-01   7.173458e-01   7.139291e-01   7.097649e-01   7.050068e-01   6.998251e-01   6.943981e-01   6.889043e-01   6.835153e-01   6.783901e-01   6.736710e-01   6.694803e-01   6.659198e-01   6.630706e-01   6.609934e-01   6.597306e-01   6.593069e-01   6.597306e-01   6.609934e-01   6.630706e-01   6.659198e-01   6.694803e-01   6.736710e-01   6.783901e-01   6.835153e-01   6.889043e-01   6.943981e-01   6.998251e-01   7.050068e-01   7.097649e-01   7.139291e-01   7.173458e-01   7.198855e-01   7.214502e-01   7.219786e-01 
-0.9816  6.896750e-01   7.250503e-01   7.244655e-01   7.227346e-01   7.199267e-01   7.161522e-01   7.115567e-01   7.063129e-01   7.006109e-01   6.946492e-01   6.886253e-01   6.827280e-01   6.771308e-01   6.719874e-01   6.674287e-01   6.635624e-01   6.604730e-01   6.582236e-01   6.568574e-01   6.563991e-01   6.568574e-01   6.582236e-01   6.604730e-01   6.635624e-01   6.674287e-01   6.719874e-01   6.771308e-01   6.827280e-01   6.886253e-01   6.946492e-01   7.006109e-01   7.063129e-01   7.115567e-01   7.161522e-01   7.199267e-01   7.227346e-01   7.244655e-01   7.250503e-01 
-0.9781  6.895698e-01   7.280896e-01   7.274482e-01   7.255501e-01   7.224727e-01   7.183393e-01   7.133121e-01   7.075832e-01   7.013631e-01   6.948709e-01   6.883233e-01   6.819260e-01   6.758667e-01   6.703098e-01   6.653944e-01   6.612331e-01   6.579133e-01   6.554990e-01   6.540338e-01   6.535428e-01   6.540338e-01   6.554990e-01   6.579133e-01   6.612331e-01   6.653944e-01   6.703098e-01   6.758667e-01   6.819260e-01   6.883233e-01   6.948709e-01   7.013631e-01   7.075832e-01   7.133121e-01   7.183393e-01   7.224727e-01   7.255501e-01   7.274482e-01   7.280896e-01 
-0.9744  6.894584e-01   7.310954e-01   7.303970e-01   7.283310e-01   7.249830e-01   7.204897e-01   7.150307e-01   7.088175e-01   7.020821e-01   6.950639e-01   6.879991e-01   6.811103e-01   6.745989e-01   6.686400e-01   6.633793e-01   6.589339e-01   6.553932e-01   6.528217e-01   6.512625e-01   6.507401e-01   6.512625e-01   6.528217e-01   6.553932e-01   6.589339e-01   6.633793e-01   6.686400e-01   6.745989e-01   6.811103e-01   6.879991e-01   6.950639e-01   7.020821e-01   7.088175e-01   7.150307e-01   7.204897e-01   7.249830e-01   7.283310e-01   7.303970e-01   7.310954e-01 
-0.9703  6.893419e-01   7.340631e-01   7.333075e-01   7.310730e-01   7.274537e-01   7.226003e-01   7.167099e-01   7.100144e-01   7.027670e-01   6.952283e-01   6.876538e-01   6.802830e-01   6.733305e-01   6.669813e-01   6.613876e-01   6.566697e-01   6.529181e-01   6.501970e-01   6.485487e-01   6.479968e-01   6.485487e-01   6.501970e-01   6.529181e-01   6.566697e-01   6.613876e-01   6.669813e-01   6.733305e-01   6.802830e-01   6.876538e-01   6.952283e-01   7.027670e-01   7.100144e-01   7.167099e-01   7.226003e-01   7.274537e-01   7.310730e-01   7.333075e-01   7.340631e-01 
-0.9659  6.892208e-01   7.369907e-01   7.361777e-01   7.337742e-01   7.298835e-01   7.246699e-01   7.183490e-01   7.111734e-01   7.034179e-01   6.953647e-01   6.872885e-01   6.794454e-01   6.720632e-01   6.653359e-01   6.594215e-01   6.544428e-01   6.504906e-01   6.476279e-01   6.458956e-01   6.453157e-01   6.458956e-01   6.476279e-01   6.504906e-01   6.544428e-01   6.594215e-01   6.653359e-01   6.720632e-01   6.794454e-01   6.872885e-01   6.953647e-01   7.034179e-01   7.111734e-01   7.183490e-01   7.246699e-01   7.298835e-01   7.337742e-01   7.361777e-01   7.369907e-01 
-0.9613  6.890963e-01   7.398748e-01   7.390045e-01   7.364319e-01   7.322694e-01   7.266964e-01   7.199464e-01   7.122936e-01   7.040347e-01   6.954735e-01   6.869043e-01   6.785995e-01   6.707995e-01   6.637069e-01   6.574847e-01   6.522573e-01   6.481149e-01   6.451188e-01   6.433074e-01   6.427016e-01   6.433074e-01   6.451188e-01   6.481149e-01   6.522573e-01   6.574847e-01   6.637069e-01   6.707995e-01   6.785995e-01   6.869043e-01   6.954735e-01   7.040347e-01   7.122936e-01   7.199464e-01   7.266964e-01   7.322694e-01   7.364319e-01   7.390045e-01   7.398748e-01 
-0.9563  6.889689e-01   7.427129e-01   7.417851e-01   7.390434e-01   7.346097e-01   7.286780e-01   7.215011e-01   7.133744e-01   7.046174e-01   6.955554e-01   6.865024e-01   6.777468e-01   6.695415e-01   6.620969e-01   6.555800e-01   6.501164e-01   6.457946e-01   6.426733e-01   6.407883e-01   6.401580e-01   6.407883e-01   6.426733e-01   6.457946e-01   6.501164e-01   6.555800e-01   6.620969e-01   6.695415e-01   6.777468e-01   6.865024e-01   6.955554e-01   7.046174e-01   7.133744e-01   7.215011e-01   7.286780e-01   7.346097e-01   7.390434e-01   7.417851e-01   7.427129e-01 
-0.9511  6.888399e-01   7.455019e-01   7.445168e-01   7.416063e-01   7.369020e-01   7.306130e-01   7.230116e-01   7.144151e-01   7.051659e-01   6.956111e-01   6.860841e-01   6.768895e-01   6.682917e-01   6.605088e-01   6.537110e-01   6.480237e-01   6.435335e-01   6.402955e-01   6.383420e-01   6.376892e-01   6.383420e-01   6.402955e-01   6.435335e-01   6.480237e-01   6.537110e-01   6.605088e-01   6.682917e-01   6.768895e-01   6.860841e-01   6.956111e-01   7.051659e-01   7.144151e-01   7.230116e-01   7.306130e-01   7.369020e-01   7.416063e-01   7.445168e-01   7.455019e-01 
-0.9455  6.887100e-01   7.482396e-01   7.471972e-01   7.441183e-01   7.391443e-01   7.325000e-01   7.244772e-01   7.154155e-01   7.056804e-01   6.956412e-01   6.856507e-01   6.760293e-01   6.670524e-01   6.589452e-01   6.518804e-01   6.459825e-01   6.413349e-01   6.379888e-01   6.359724e-01   6.352990e-01   6.359724e-01   6.379888e-01   6.413349e-01   6.459825e-01   6.518804e-01   6.589452e-01   6.670524e-01   6.760293e-01   6.856507e-01   6.956412e-01   7.056804e-01   7.154155e-01   7.244772e-01   7.325000e-01   7.391443e-01   7.441183e-01   7.471972e-01   7.482396e-01 
