   27.0000 8.8128229e-02
   14.3836 9.7944658e+00
   12.0000 1.0821264e+01
   11.0000 1.4669836e+01
   10.2460 1.8696540e+01
    9.5468 2.6301621e+01
    8.2629 3.1650413e+01
    8.0648 2.9625014e+01
    7.6931 3.5340466e+01
    5.3807 3.8661188e+01
    5.0000 3.9968668e+01
    4.7252 4.0361815e+01
