 29.717 1.3133010e+14
 28.204 1.6638918e+14
 26.641 2.1326539e+14
 24.541 2.9945721e+14
 18.000 9.4944622e+14
 15.590 1.4273185e+15
 14.000 1.7743313e+15
  9.275 3.1320293e+15
  8.000 3.6136690e+15
  4.555 5.1708271e+15
  2.797 6.1581196e+15
  0.000 8.0851060e+15
