   27.0000 8.4170231e-02
   14.3836 8.4064563e+00
   12.0000 9.2682600e+00
   11.0000 1.3164634e+01
   10.2460 1.7960336e+01
    9.5468 2.2173594e+01
    8.2629 2.8409341e+01
    8.0648 2.9226406e+01
    7.6931 3.0259728e+01
    5.3807 3.6629284e+01
    5.0000 3.7742126e+01
    4.7252 3.6970676e+01
