   29.7170 1.5057923e+14
   28.2040 1.7637832e+14
   26.6410 2.5230306e+14
   24.5410 3.3203670e+14
   18.0000 9.8067144e+14
   15.5900 1.6568029e+15
   14.0000 1.9219476e+15
    9.2750 3.5327272e+15
    8.0000 3.9833137e+15
    4.5550 6.1936206e+15
    2.7970 6.5557398e+15
    0.0000 9.5655561e+15
