  -0.400   0.000000
  -0.350   0.125000
  -0.300   0.250000
  -0.250   0.375000
  -0.200   0.500000
  -0.150   0.625000
  -0.100   0.750000
  -0.050   0.875000
   0.000   1.000000
   0.050   0.875000
   0.100   0.750000
   0.150   0.625000
   0.200   0.500000
   0.250   0.375000
   0.300   0.250000
   0.350   0.125000
   0.400   0.000000
