   26.6247 4.6201583e+12
   25.0000 5.0209386e+12
   23.9795 4.2758768e+12
   17.0000 9.6483593e+11
   13.0000 6.2860917e+11
   11.8945 6.0889746e+11
   11.6626 5.4364506e+11
   11.2943 5.6471573e+11
   10.2444 5.8041761e+11
   10.2402 5.5614851e+11
    8.5118 5.7600521e+11
    2.0000 6.7837654e+11
    0.0000 8.4245199e+11
